,open,high,low,close,volume,date_time,title
571,3807.72,3976.0,3686.76,3957.1,14801333,2018-11-28,"Netflix Q2 EPS $0.6 Beats $0.56 Estimate, Sales $4.923B Miss $4.93B Estimate"
572,3952.48,4066.86,3857.0,4042.5,15431538,2018-11-29,Netflix Expects To Grow By 7M Paid Memberships In Q3
573,4032.0,4071.34,3962.854,4005.82,11860117,2018-11-30,Netflix shares are trading lower after the company reported worse-than-expected Q2 sales and subscriber results.
574,4104.66,4182.08,3984.12,4064.2,14117370,2018-12-03,"Netflix Q2 US Streaming Paid Memberships 60.1M, Net Loss In Memberships 130K, Int'l. Streaming Paid Memberships 91.46M, Net Adds 2.83M"
575,4033.82,4140.36,3846.08,3854.62,12800586,2018-12-04,Netflix Shares Fall Following Q2 Earnings
576,3756.62,3965.08,3739.96,3960.32,13074324,2018-12-06,"Netflix Sees Q3 Sales $5.25B vs $5.25B Estimate, EPS $1.04 vs $1.04 Est."
577,3954.72,3978.926,3687.32,3711.96,12466711,2018-12-07,"Netflix Q2 Global Stream Paid Memberships 151.56M, Up 21.9% Year Over Year vs YoY Growth Of 25.2% Last Qtr., 25.6% In Q2'18"
578,3698.66,3796.52,3648.5316,3775.8,9605553,2018-12-10,"Netflix Sees Q3 US Streaming Paid Memberships 60.9M, Paid Net Adds 800K, Int'l. Paid Memberships 97.66M, Paid Net Adds 6.2M"
579,3837.12,3843.0,3678.64,3714.48,9843199,2018-12-11,Netflix Recently Entered Into A New Partnership With At&T In US To Integrate Netflix Into Their New Set-Top Box
580,3747.24,3944.773,3730.72,3848.32,11456716,2018-12-12,5 Stocks Moving In Wednesday's After-Hours Session
581,3886.96,3910.48,3805.9,3864.28,8379292,2018-12-13,"14 Stocks To Watch For July 18, 2019"
582,3805.34,3887.331,3710.0,3735.76,9915319,2018-12-14,A Peek Into The Markets: US Stock Futures Fall Ahead Of Morgan Stanley Earnings
583,3731.14,3821.72,3655.05,3679.2,9634734,2018-12-17,"Raymond James Maintains Strong Buy on Netflix, Lowers Price Target to $450"
584,3686.2,3860.5,3686.06,3793.16,10350079,2018-12-18,"Netflix shares are trading lower after the company reported Q2 net subscriber adds of 2.7 million, below the 5 million forecast."
585,3779.44,3932.18,3692.78,3734.78,13788448,2018-12-19,28 Stocks Moving In Thursday's Pre-Market Session
586,3704.96,3778.6,3526.32,3648.12,16792928,2018-12-20,"Nomura Maintains Neutral on Netflix, Lowers Price Target to $310"
587,3693.62,3703.0,3378.06,3449.46,21397595,2018-12-21,"Wedbush Maintains Underperform on Netflix, Raises Price Target to $188"
588,3388.0,3509.1,3271.52,3274.32,9547616,2018-12-24,"BMO Capital Maintains Outperform on Netflix, Lowers Price Target to $440"
589,3274.88,3563.0,3237.22,3551.38,14402735,2018-12-26,"Credit Suisse Reiterates Outperform on Netflix, Lowers Price Target to $440"
590,3501.54,3578.26,3361.4,3577.91,12235217,2018-12-27,"Citigroup Maintains Buy on Netflix, Lowers Price Target to $410"
591,3611.16,3666.8016,3497.2,3585.12,10987286,2018-12-28,Thursday's Market Minute: Netflix Continues To Take A Bite Out Of The FANG Index
592,3642.24,3781.4014,3640.0,3747.24,13508920,2018-12-31,What Caused The Opening Gap In Netflix?
593,3629.92,3776.4986,3592.12,3747.24,11679528,2019-01-02,10 Biggest Price Target Changes For Thursday
594,3782.8,3861.06,3702.02,3796.8,14969647,2019-01-03,"Morgan Stanley Reiterates Buy On Netflix, Reiterates $450 Target As Firm Notes 'Netflix missed 2Q net adds by over 2mm. Did the world change in the last three months? We do not believe it did'"
595,3946.32,4169.2,3899.56,4165.98,19330102,2019-01-04,"Morgan Stanley On Netflix Also Notes 'in the last three years, Netflix has missed its quarterly net additions once a year, so 2Q19 may prove to be 2019's only miss. In all three of these cases it has outperformed meaningfully the following quarter'"
596,4229.4,4435.2,4223.1,4414.76,18620116,2019-01-07,"Worries Over Progress On Trade, Earnings Uncertainty Cloud Market Sentiment"
597,4479.72,4488.302,4312.14,4483.78,15359180,2019-01-08,Netflix Short Sellers Up $800M On Subscriber Miss
598,4447.94,4526.9112,4389.0,4479.44,13343152,2019-01-09,"Benzinga Pro's Top 10 Most-Searched Tickers For Morning of Thursday, July 18, 2019"
599,4403.98,4555.18,4375.0,4545.24,13472475,2019-01-10,"Canaccord Genuity Maintains Buy On Netflix, Maintains $415 Tgt As Firm Still Sees 'strong content strategy and room to add large numbers of international subs as key strengths going forward' Despite Subscriber Net Add Miss, Pricing Power Questions"
600,4633.44,4775.26,4599.28,4726.26,19500429,2019-01-11,Analysts Weigh In On Netflix's Rocky Quarter
601,4679.36,4696.72,4607.82,4661.16,10499582,2019-01-14,"A Look At Benzinga Pro's Most-Searched Tickers For July 18, 2019"
602,4894.4,5001.08,4858.0,4964.96,21181234,2019-01-15,42 Stocks Moving In Thursday's Mid-Day Session
603,4956.0,5023.9,4873.54,4919.46,15385548,2019-01-16,Large Option Trades Hint At How Institutions Are Playing The Netflix Dip
604,4893.0,4981.06,4849.74,4944.66,18871195,2019-01-17,'Lion King' Release Might Be A Good Time To Look At Disney's Stock
605,4927.58,4942.0,4714.22,4747.4,26621040,2019-01-18,58 Biggest Movers From Yesterday
606,4688.46,4716.32,4494.42,4552.24,17941416,2019-01-22,Microsoft Results Have Market Feeling Better About Earnings Season
607,4595.5,4644.5,4460.4,4507.86,13480138,2019-01-23,"Benzinga Pro's Top 10 Most-Searched Tickers For Morning of Friday., July 19, 2019"
608,4488.4,4645.2,4466.0,4573.38,11131627,2019-01-24,Eddie Murphy Could Become $70M Richer Thanks To Netflix
609,4602.08,4760.0,4599.14,4732.7,11166609,2019-01-25,Morning Comment: What Is The Future Of Netflix?
610,4685.8,4708.2,4604.32,4699.24,8652082,2019-01-28,"A Look At Benzinga Pro's Most-Searched Tickers For July 19, 2019"
611,4702.18,4735.08,4594.114,4604.6,7655189,2019-01-29,"Barron's Picks And Pans: FedEx, Netflix, Softbank, Target And More"
612,4658.5,4784.92,4631.2,4769.24,9234530,2019-01-30,Netflix Signs First Direct Contract Agreement With SAG-AFTRA
613,4755.52,4843.86,4733.2866,4753.0,8535517,2019-01-31,"Key Earnings Week As Amazon, Boeing, Alphabet, Facebook Results All Expected"
614,4720.52,4855.76,4711.0,4757.9,9827760,2019-02-01,8 Of The Best Investments For Boomers Concerned About Retirement
615,4796.4,4928.0,4778.2,4918.76,9051387,2019-02-04,"Netflix shares are trading lower on continuation after the company reported Q2 net subscriber adds of 2.7 million, below the 5 million forecast."
616,4944.8,5040.0,4940.6,4981.34,9046623,2019-02-05,"AT&T, Verizon Earnings On Tap With The 5G Era In Sight"
617,4998.0,4998.56,4860.66,4930.66,6717662,2019-02-06,Netflix Launches Rs 199 ($2.80) Mobile-only Monthly Plan in India
618,4870.6,4882.5,4746.28,4825.94,7864529,2019-02-07,'Streaming Service Iflix Exiting The Middle East Amid Growing Distributor Frustration' -Deadline
619,4732.0,4872.0,4732.0,4865.98,7561391,2019-02-08,Netflix Option Alert: Aug 2 $335 Calls Sweep (97) near the Ask: 755 @ $1.458 vs 621 OI; Ref=$318.06
620,4900.0,4940.18,4827.34,4840.22,5454863,2019-02-11,Netflix shares are trading higher after potentially on a correction after a large sell-off due to low Q2 net subscriber adds.
621,4873.26,5040.0,4851.28,5039.58,10429399,2019-02-12,"Netflix, WWE And More 'Fast Money Halftime Report' Picks From July 24"
622,5002.2,5034.4,4903.92,4924.78,10559146,2019-02-13,Netflix shares are trading higher after potentially on a correction after a large sell-off due to low Q2 net subscriber adds.
623,4924.5,5046.3,4876.62,5026.98,9295338,2019-02-14,What To Do About Fraudulent Transactions On Your Online Bank Account
624,5018.58,5101.6,4977.0,4996.18,9229980,2019-02-15,"Disney, Netflix And More 'Fast Money Halftime Report' Picks For July 25"
625,4981.2,5110.0,4974.48,5066.88,7396559,2019-02-19,"Movie Analyst: When It Comes To Marvel, Less Is More"
626,5107.9,5133.94,4993.8,5038.74,8110741,2019-02-20,"@elonmusk Tweet Ability to stream YouTube & Netflix when car is stopped coming to your Tesla soon! Has an amazingly immersive, cinematic feel due to the comfy seats & surround sound audio."
627,5040.42,5079.9,4954.32,4997.58,6227897,2019-02-21,Netflix Shares Unaffected Amid Report Co. Investing $520M+ To Make 3 'Big Budget' Films
628,5044.76,5125.82,5040.7,5082.28,7088214,2019-02-22,"'Facebook Approached Netflix, Disney to Support TV Chat Device' -The Information"
629,5138.14,5200.86,5093.06,5094.74,7569320,2019-02-25,"Morning Comment: Apple, Netflix And Boeing Facing Key Technical Levels"
630,5081.72,5119.8,5030.62,5109.58,4944593,2019-02-26,'I Didn't Want To Die': Why One Woman Turned To Trading Options To Fund Life-Extending Stem Cell Treatments
631,5089.0,5152.42,5037.2,5080.18,5629945,2019-02-27,Analysts Share Their View On FANG Stocks And Apple
632,5074.58,5129.46,5007.926,5013.4,6186763,2019-02-28,Bank Of America Moderates Netflix Bull Vs. Bear Debate After Q2 Print
633,5071.64,5080.18,4965.681,5002.48,5526539,2019-03-01,Shares of several large-cap companies are trading lower with the overall market on renewed US-China trade tensions. President Trump announced an additional 10% tariff on $300 billion worth of Chinese goods. China is manipulating its currency and announced they are not buying any agricultural products from the U.S.
634,5036.08,5071.5,4872.6104,4914.56,7486996,2019-03-04,Trader Toolkit: Under The Hood Of One Of The Most Popular Technical Indicators
635,4920.44,4986.38,4875.5,4960.2,5937754,2019-03-05,"Bob Iger Talks Disney's 'Transitional' Q3 With CNBC, Highlights Streaming Business"
636,4950.4,5038.32,4923.8,5034.54,6211895,2019-03-06,Shares of several large-cap companies are trading lower in sympathy with the overall market
637,5042.24,5080.04,4907.0,4936.4,6151331,2019-03-07,"Netflix Wins Overall Film, TV Deal For 'Game Of Thrones' Creators David Benioff & D.B. Weiss"
638,4840.5,4898.88,4794.58,4894.4,6898838,2019-03-08,Shares are several consumer technology companies are trading higher in sympathy with the overall market.
639,4928.0,5025.72,4900.42,5024.04,5387285,2019-03-11,"Flat Subscription Rate, Custom Algorithms And Mobile Plans: Meet iFlip"
640,5031.18,5041.82,4953.2,4987.78,5164571,2019-03-12,"Notable Insider Buys This Past Week: Dish, JPMorgan, Netflix"
641,4981.34,5074.72,4938.71,5056.94,6444092,2019-03-13,Roku Vs. Netflix: Needham Compares Streaming Stocks
642,5047.0,5093.76,5013.4112,5023.48,5271429,2019-03-14,"Third Point Raises Stake In Netflix By 25% To 500,000 Shares"
643,5054.28,5096.0,5024.46,5060.44,8443210,2019-03-15,"Shares of several large-cap companies are trading lower after the spread between the 2-year and 10-year yield curve inverted, potentially signaling a recession."
644,5074.58,5193.587,5066.04,5088.16,7194726,2019-03-18,"CBS, Viacom To Merge: What Comes Next?"
645,5129.6,5137.44,4995.2,5022.92,7541425,2019-03-19,"Soros 13F Shows New Stake In Annaly Capital, Liquidated Stakes In Coty, Netflix"
646,5024.74,5262.6,4998.14,5253.08,10917165,2019-03-20,Mario Gabelli Sees Good Value In CBS
647,5236.0,5306.0,5188.54,5290.18,8544017,2019-03-21,"Q2 13F Roundup: How Buffett, Einhorn, Ackman And Others Adjusted Their Portfolios"
648,5263.3,5270.02,5040.56,5054.14,8661346,2019-03-22,Shares of several large-cap companies are trading higher with the broader market on renewed optimism surrounding US-China trade talks after Donald Trump announced earlier in the week that he would delay additional tariffs on Chinese goods until December.
649,5026.0,5138.5586,5004.16,5127.22,8473845,2019-03-25,Shares of several large-cap companies are trading higher on renewed optimism for a solution to the U.S.-China trade war.
650,5150.18,5157.32,5012.28,5039.58,7666475,2019-03-26,Netflix Adds 'Latest' Section to Its TV App
651,5054.0,5074.58,4905.18,4947.18,7852370,2019-03-27,Netflix shares are trading lower after Apple announced pricing for its streaming service and reportedly committed $5 billion more to its original content budget. This news added to concerns of competitive pressures on Netflix from Apple and Disney.
652,4962.79,4983.16,4888.8,4964.54,4360960,2019-03-28,Shares of several large-cap companies are trading lower in sympathy with the overall market on escalated trade tensions after China announced it plans to impose a 5% to 10% tariff rate on $75 billion worth of U.S. goods.
653,5000.24,5015.5,4951.94,4991.84,4705636,2019-03-29,Good Show! UK Watchers Stream To Netflix
654,5026.0,5156.62,5019.14,5137.44,7036097,2019-04-01,Shares of several large-cap companies are trading higher amid easing trade tensions. President Trump said China is ready to come back to the negotiating table.
655,5127.5,5157.88,5071.08,5148.08,5158742,2019-04-02,Tuesday's Market Minute: Disney+ & Hulu: The Whole Package?
656,5169.64,5227.747,5126.66,5176.5,5376623,2019-04-03,Here Are All The Ways To Watch NFL Football Without Cable
657,5180.98,5208.7,5073.6,5150.32,4627305,2019-04-04,Option Trader Makes Massive Bets On Netflix Rebound
658,5166.0,5177.2,5105.24,5116.86,3905493,2019-04-05,"Imperial Capital Maintains Outperform on Netflix, Lowers Price Target to $451"
659,5111.54,5123.16,5039.02,5059.74,4653810,2019-04-08,"UPDATE: Imperial Capital Maintains Outperform On Netflix, Lowers Target To $451 As Firm Notes 'Our FY19 EBITDA and EPS estimates decline slightly due to higher marketing expense and higher technology costs overseas'"
660,5047.56,5134.36,5026.0,5105.94,5439228,2019-04-09,10 Biggest Price Target Changes For Thursday
661,5121.06,5163.8734,5071.5,5094.88,4545561,2019-04-10,Media Exec: Disney Has 'Awful Lot To Work With' But Netflix Is 'Formidable'
662,5110.0,5181.68,5051.34,5147.1,6526899,2019-04-11,"Bulls And Bears Of The Week: Altria, Apple, Netflix, Slack And More"
663,5049.66,5064.5,4891.04,4915.96,15646199,2019-04-12,Head of Turkey's Television Watchdog Says Netflix Has Applied for License Under Turkey's Online Broadcasting Guidelines
664,4909.94,4930.94,4791.78,4884.18,8842344,2019-04-15,"This New Entertainment Product Combines Cannabis, Hip Hop Stars, TV, Sci-Fi And Books"
665,4970.0,5102.7018,4938.08,5032.44,18740232,2019-04-16,"Shares of several large-cap companies are trading lower as trade concerns continue to escalate following a new 15% tariff, which was added to $112 billion worth of Chinese goods on Sunday."
666,5110.7,5162.696,4908.4,4966.36,18054101,2019-04-17,Netflix Shares Down 0.6% Over Last Few Mins.; Hearing 7Park Research Said Co.'s Q3 Could Be 'Light' Amid Int'l. Shortfall
667,4970.0,5045.74,4922.96,5044.9,8353165,2019-04-18,Netflix Option Alert: Sep 20 $305 Calls at the Ask: 655 @ $2.46 vs 2600 OI; Earnings 10/15 After Close [est] Ref=$290.91
668,5035.8,5287.66,5026.0,5282.76,11980534,2019-04-22,"Benzinga Pro's Top 10 Most-Searched Tickers For Morning of Friday., September 06, 2019"
669,5256.3,5387.2,5245.8966,5346.46,10089820,2019-04-23,"Jim Cramer Shares His Thoughts On Netflix, Beyond Meat And More"
670,5334.98,5346.6,5225.7772,5239.22,6541872,2019-04-24,"A Look At Benzinga Pro's Most-Searched Tickers For September 6, 2019"
671,5242.86,5246.64,5119.8,5156.62,6255496,2019-04-25,Facebook Dating Vs. Match.com Vs. Tinder
672,5156.9,5251.96,5127.36,5247.9,5621901,2019-04-26,"Bank Of America, Citing SensorTower, Says Netflix Downloads Tracking Up 30% Sequentially, Says Seeing Significant Reacceleration In Q3"
673,5231.52,5244.0542,5167.61,5205.62,3821703,2019-04-29,"Netflix shares are trading higher after Bank of America noted the company's downloads are tracking up 30% sequentially, they also see significant reacceleration in Q3."
674,5173.84,5243.0,5156.872,5187.56,3870095,2019-04-30,How Passive Investing's Focus On Momentum Rather Than Value Kills Real Economic Growth
675,5236.0,5403.86,5224.4444,5303.34,9257284,2019-05-01,"Benzinga Pro's Top 10 Most-Searched Tickers For Morning of Monday., September 09, 2019"
676,5292.0,5369.0,5243.14,5306.84,5398167,2019-05-02,"Sasha Bühler Joins Netflix as Director Of Original Film For Germany, France & Nordics"
677,5341.42,5390.42,5295.8038,5390.42,5130301,2019-05-03,"Netflix, Disney Shares Fall Following Unveiling Of Details For Apple TV+"
678,5287.66,5338.9,5264.0,5301.38,5793144,2019-05-06,"Apple's Tim Cook Says If Users Buy An Apple Device, Will Get 1 Year Of Apple TV+ For Free"
679,5278.0,5318.74,5121.34,5186.44,6974924,2019-05-07,Netflix shares are trading lower after Apple unveiled details of Apple TV+.
680,5150.88,5166.0,5059.04,5101.18,6571957,2019-05-08,"Apple TV+ Price Will Start At $4.99 A Month, Launch Nov. 1"
681,5052.6,5098.8,4938.5,5078.5,5882572,2019-05-09,"What We Learned From Apple's Event: Arcade, TV+, iPad, Watch Series 5 And iPhone 11"
682,5062.68,5113.6092,4942.84,5054.56,5657123,2019-05-10,"Mexico Tax on Netflix, Spotify, Others Could Raise $185M According to Senior Lawmaker"
683,4932.06,4959.64,4803.4,4833.64,8026697,2019-05-13,12 Stocks With The Most Earnings Upside Potential
684,4881.94,4899.3,4795.0,4838.54,5353029,2019-05-14,UPDATE: Bank Of America On Apple TV+ Also Notes 'We recognize the limited content at launch but Netflix launched 13 original shows in 2013 (not dissimilar to Apple's launch) and Apple can build content by deploying capital'
685,4806.76,4991.0,4779.46,4969.86,6340118,2019-05-15,Analyst: Comparing Apple TV+ With Netflix Isn't Fair
686,4989.18,5096.0,4955.09,5030.34,6441463,2019-05-16,Follow-Through Wednesday? Stocks Look To Build On Late Tuesday Rally
687,4989.46,5034.68,4952.99,4962.3,4725448,2019-05-17,'Former Netflix exec: Apple's streaming service will 'absolutely' be able to compete' -CNBC
688,4917.22,4933.852,4835.6,4873.54,4621515,2019-05-20,How Much Does It Cost: Apple TV+ Vs. Disney+ Vs. Hulu Vs. Netflix Vs. Amazon Prime
689,4913.3,4989.95,4899.02,4959.78,4026369,2019-05-21,Netflix shares trading higher for the third day in a row. Not seeing company-specific news to justify the move higher. The stock rebounded after testing a recent low of $282.66 on Tuesday.
690,5012.14,5186.44,5002.2,5036.22,6229389,2019-05-22,"Vivendi's Pay-TV Unit Canal+ Set To Offer Netflix Movies, Series To Subs"
691,4977.0,5003.88,4867.8,4930.94,5630443,2019-05-23,'Jerry & Elaine & George & Kramer & Netflix All 180 episodes of the Emmy-Award winning Seinfeld are coming to Netflix — worldwide! — starting in 2021' -Tweets Netflix
692,4975.74,5032.16,4953.074,4961.46,3830963,2019-05-24,'NBC's 'Peacock' streaming service to launch in April with 'The Office' and 'Parks and Recreation'' -Recent MarketWatch Article
693,4961.46,5056.8,4950.96,4966.92,4717144,2019-05-28,Netflix Shares Down 1.7% Following Headline Comcast CEO Says Will Offer Streaming Media Set Top Box 'Xfinity Flex' For Free To Broadband Customers
694,4950.4,4953.8664,4842.6,4888.66,5658913,2019-05-29,"Netflix shares are trading lower after Comcast announced Xfinity Flex, a streaming service which will be free to its broadband customers."
695,4907.7,4958.94,4876.2,4925.9,4008042,2019-05-30,Netflix May Base Film Bonuses On Viewership Or Number Of Awards; Plans To Pay Bonuses To Filmmakers When Movies Succeed
696,4861.08,4890.76,4800.88,4805.92,5023449,2019-05-31,"How Facebook, Comcast Just Shook Up The Streaming Video Wars"
697,4809.84,4867.24,4657.1,4712.82,7849589,2019-06-03,Netflix Co-Founder On Corporate Culture: Customer Always Comes First
698,4830.0,4950.54,4805.5,4947.6,7891632,2019-06-04,"Bernstein On Netflix Notes 'Taking the lower of: a) current multiple (33x EBITDA), or b) 2 std deviations below average (4.5x Sales), decreasing our EBITDA forecast by 10%, the theoretical ""floor"" for NFLX would be $230'"
699,4961.32,5010.32,4881.94,4980.22,5020081,2019-06-05,"Benzinga Pro's Top 10 Most-Searched Tickers For Morning of Friday, September 20, 2019"
700,4967.76,5014.94,4929.26,4999.82,3709955,2019-06-06,"Netflix shares trading lower following comments from an Evercore ISI analyst suggesting recent data checks were soft, creating uncertainty about the company's int'l. subscriber growth."
701,5003.46,5112.1,4979.66,5052.18,4777321,2019-06-07,Netflix CEO Reed Hastings Earlier Suggested The Co. Will Make A 'Big' Increase In Its Investment In UK TV Production In 2020
702,5091.1,5139.4,4889.99,4928.14,7810261,2019-06-10,Pivotal Research Explains Roku Bear Thesis
703,4970.0,5006.12,4879.0,4917.78,5396712,2019-06-11,'Netflix CEO admits there will be 'tough competition' as streaming wars heat up with Apple and Disney' -CNBC
704,4925.48,4950.54,4805.22,4837.84,4584704,2019-06-12,"Needham's Martin Talks Apple Services, Streaming Video Competition"
705,4861.22,4879.0,4749.5,4808.02,6209347,2019-06-13,Netflix Option Alert: Oct 18 $285 Calls Sweep (37) near the midpoint: 907 @ $8.848 vs 10952 OI; Earnings 10/16 After Close Ref=$271.92
706,4782.82,4807.6,4706.17,4756.22,5019011,2019-06-14,"A Look At Benzinga Pro's Most-Searched Tickers For September 20, 2019"
707,4797.66,4924.78,4788.84,4908.68,5358219,2019-06-17,Large Option Trader Aggressively Dumping Netflix Calls
708,4977.98,5061.0,4952.5,4999.68,5428542,2019-06-18,'Seinfeld' Will Have A Few New Homes In 2021
709,5064.08,5106.36,4985.68,5089.28,5667156,2019-06-19,Netflix shares trading lower following a late-Friday comment from CEO Reed Hastings at the RTS TV Conference about increasing production costs in the face of new competition. Today saw some bearish put activity in the October $265 contract.
710,5122.74,5181.68,5057.01,5112.94,5899467,2019-06-20,"Wells Fargo Initiates Coverage On Netflix with Market Perform Rating, Announces $288 Price Target"
711,5110.0,5200.3,5110.0,5168.94,7448356,2019-06-21,"Pivotal Research Maintains Buy on Netflix, Lowers Price Target to $350"
712,5183.78,5250.0,5182.8,5194.56,4830240,2019-06-24,"UPDATE: Wells Fargo Initiates Netflix With Market Perform, $288 Target As Firm Thinks Co. 'is at a turning point with investors'; Notes If Co. Hikes 'pricing or content too much and FCF expectations may suffer'"
713,5190.5,5193.9916,5016.06,5044.2,5750383,2019-06-25,"UPDATE: Wells Fargo On Netflix Notes 'At 50x CY20E estimated EV/EBITDA, ~6x EV/Sales, and an imponderable FCF yield (we don't expect break-even cash until 2022), there's too much opportunity for the KPI interplay to yield' Disappointing Results Seen In Q2"
714,5062.4,5135.06,5062.4,5070.8,3669677,2019-06-26,"UPDATE: Wells Fargo On Netflix Also Notes 'We'd be bullish when the valuation reflects maturity at say, 20-30x CY20E estimated EV/EBITDA, and more clarity on the FCF profile'"
715,5084.8,5191.9,5084.8,5180.28,4138575,2019-06-27,10 Biggest Price Target Changes For Tuesday
716,5183.64,5201.6272,5108.18,5142.48,4592706,2019-06-28,"Benzinga's Top Upgrades, Downgrades For September 24, 2019"
717,5229.0,5273.24,5208.0,5244.4,5001518,2019-07-01,Wells Fargo Says Netflix Is At A Turning Point
718,5248.46,5264.0,5184.34,5256.02,3628962,2019-07-02,Netflix Shares Unaffected Amid Report 'Jim Cramer says Netflix 'has become an open sore to this market''
719,5273.66,5347.86,5261.76,5344.08,3799009,2019-07-03,"Netflix shares are trading lower after receiving negative sentiment from multiple sell-side firms. Wells Fargo initiated coverage with a Market Perform rating and said the company is ""at a turning point with investors,"" and Pivotal Research lowered the price target from $515 to $350."
720,5296.06,5339.6,5257.77,5327.7,3732162,2019-07-05,"Wells Fargo Initiates On Media Stocks, Disney Among Top Picks"
721,5294.66,5295.5,5255.04,5266.24,3113402,2019-07-08,Analyst Calls WWE A 'Precious Stone In Media'
722,5306.84,5386.64,5285.0,5319.02,6932822,2019-07-09,"Netflix, Twitter And More 'Fast Money Halftime Report' Picks From September 24"
723,5358.78,5380.7586,5283.6,5334.0,5878790,2019-07-10,"Benzinga Pro's Top 10 Most-Searched Tickers For Morning of Wednesday, September 25, 2019"
724,5335.4,5383.56,5303.2,5313.0,4336287,2019-07-11,"A Look At Benzinga Pro's Most-Searched Tickers For September 25, 2019"
725,5301.52,5316.325,5219.0838,5225.5,6636937,2019-07-12,"Credit Suisse Maintains Outperform, $440 Target On Netflix As Firm Notes '3Q19 App Downloads Update: Last 3 Weeks Softer'; 'as of 3 weeks ago, 3Q to date global downloads were up 20% Y/Y, and now, including 3 more weeks of data, they are up only 6% Y/Y'"
726,5221.16,5231.52,5072.2,5132.4,7944680,2019-07-15,"Credit Suisse On Netflix Also Notes 'Shares have already pulled back sharply on concerns regarding competition, content costs, and 3Q sub growth, each of which is priced in or overdone, in our view'"
727,5181.26,5198.76,5108.88,5123.86,5863222,2019-07-16,Netflix shares are trading higher after Credit Suisse maintained an Outperform rating on the stock.
728,5127.5,5131.0,5064.5,5074.16,13639536,2019-07-17,Peloton Investor On Why Others Should Buy The Stock
729,4532.64,4617.9,4484.2,4552.94,31305899,2019-07-18,"Company Focus: Micron Under Pressure On Guidance, But Wells Fargo Up On CEO News"
730,4527.6,4561.9,4399.22,4411.4,16302482,2019-07-19,Report: Apple's Hollywood Ambitions Bigger Than Thought
731,4368.0,4403.56,4281.34,4348.68,17725334,2019-07-22,Netflix Analyst Eyes Complications Of A 'Hit-Driven Business'
732,4360.16,4389.0,4284.0,4302.2,9171068,2019-07-23,"Bulls And Bears Of The Week: Apple, Netflix, McDonald's, Visa, More"
733,4347.14,4479.86,4301.5,4451.16,11961818,2019-07-24,"Barron's Picks And Pans: American Airlines, Chipotle, GM, Wells Fargo, More"
734,4464.04,4587.66,4428.2,4570.44,10798496,2019-07-25,8 Latest Short Seller Targets
735,4603.06,4704.0,4585.0,4700.92,10847495,2019-07-26,Netflix Renews Stranger Things For Season 4; Also Signs Series Creators To Multi-year Film And Series Deal
736,4703.72,4709.6,4602.78,4657.8,5782817,2019-07-29,Looking At The Newest S&P 500 Sector One Year Later
737,4608.8,4615.1,4525.22,4563.02,6029320,2019-07-30,Netflix Begins Production on 'The Incredible Story Of Rose Island'
738,4552.24,4644.78,4459.42,4521.86,6259494,2019-07-31,"Mark Cuban Owns Almost $1B Of Amazon Stock, Calls It The 'Best Startup In The World'"
739,4539.5,4600.12,4462.29,4473.0,6563156,2019-08-01,"Benzinga Pro's Top 10 Most-Searched Tickers For Morning of Wednesday, October 2, 2019"
740,4444.86,4471.74,4365.2,4463.62,6280343,2019-08-02,Netflix Option Alert: Oct 11 $265 Calls Sweep (65) near the Ask: 551 @ $6.2 vs 1070 OI; Earnings 10/16 After Close Ref=$264.385
741,4353.44,4387.8506,4265.478,4306.82,8692485,2019-08-05,Netflix Shares Down 1.8%; Hearing 7 Park Data Showed Softness In Int'l. Subscriber Data
742,4348.12,4366.32,4274.2,4341.4,6179090,2019-08-06,"Cramer Gives His Opinion On iRobot, Netflix And More"
743,4235.84,4270.0,4155.3764,4260.06,9322433,2019-08-07,"A Look At Benzinga Pro's Most-Searched Tickers For October 2, 2019"
744,4354.42,4429.1072,4292.82,4422.6,5905865,2019-08-08,Italian Prosecutors Open Probe for Alleged Tax Evasion Targeting  Netflix
745,4392.36,4432.96,4279.52,4325.02,5349059,2019-08-09,"Benzinga Pro's Top 10 Most-Searched Tickers For Morning of Thursday, October 3, 2019"
746,4276.44,4380.46,4245.36,4351.62,6531722,2019-08-12,Netflix shares are trading lower after an Italian prosecutor opened a probe for alleged tax evasion targeting the company.
747,4336.78,4430.02,4314.24,4371.92,5338761,2019-08-13,Italian Broadcaster Mediaset Will Partner With Netflix To Produce Movies In Italy
748,4312.14,4317.74,4172.07,4187.54,7355753,2019-08-14,"Despite Heavy Blows, Roku Is More Than Ready To Lift-Off Again"
749,4193.0,4208.82,4032.0,4140.64,9683384,2019-08-15,Netflix Working With Italian Tax Authorities Over Probe By Milan Prosecutors
750,4184.04,4249.7,4147.78,4239.2,7090757,2019-08-16,"A Look At Benzinga Pro's Most-Searched Tickers For October 3, 2019"
751,4287.5,4364.5,4266.5,4331.32,4951733,2019-08-19,Netflix Option Alert: Oct 18 $285 Calls at the Ask: 648 @ $9.6 vs 16962 OI; Earnings 10/16 After Close Ref=$271.61
752,4263.98,4270.0,4167.5354,4185.86,7352162,2019-08-20,Disney Bans Netflix Ads As Streaming's Marketing Wars Intensify
753,4222.54,4240.32,4146.8,4169.34,5689746,2019-08-21,'Exclusive data that predicted Netflix's big Q2 subscriber miss suggests international growth has bounced back' -Business Insider
