,date_time,title
887565,2017-07-12 11:36:00-04:00,Startup City Is Littered With Lost Billions In Investments: Here Are 6 Obits From 2017
887566,2017-07-12 10:16:00-04:00,5 Takeaways From The 'Future Of Media Summit'
887567,2017-07-12 06:51:00-04:00,"American Air, Bank Of America, Celgene, Netflix: Fast Money Picks For July 12"
887568,2017-07-10 15:07:00-04:00,Netflix Shares Setting Up Nicely Into Q2 Results
887569,2017-07-09 19:03:00-04:00,9 Best Monthly Subscriptions You Can Try For Free
887570,2017-07-09 16:14:00-04:00,Malaysia Internet Exchange to Finalize Deal With Netflix by End of August -Bernama
887571,2017-07-06 07:04:00-04:00,"Netflix, Viacom, Visa: Fast Money Picks For July 6"
887572,2017-07-05 08:27:00-04:00,Looking At QQQ For The Second Half
887573,2017-07-03 12:33:00-04:00,Verizon Going After Disney? Maybe.
887574,2017-07-03 08:26:00-04:00,Cramer To Parents: Invest In Your Kid's Future ASAP
887575,2017-07-01 11:53:00-04:00,For The Content Hungry: Cloud Or Cable?
887576,2017-06-29 08:41:00-04:00,Marc Chaikin Launches The 'Pandora Of Fintech' Stock Discovery Engine
887577,2017-06-28 09:43:00-04:00,Cramer: The Best Investors Are ... Disinterested Teens
887578,2017-06-27 13:54:00-04:00,"Salesforce CEO Talks FANG Stocks, Singles Out Upside In Amazon's AWS"
887579,2017-06-27 11:14:00-04:00,FAANG And Fed: Tech Stocks In Focus After E.U. Fines Alphabet And Yellen Speaks Today
887580,2017-06-26 14:16:00-04:00,Traders Circulating Engadget Article 'Vimeo axes plans for its Netflix-esque subscription service'
887581,2017-06-26 13:32:00-04:00,"'Dr Doom': Even If The Dow Goes To 100,000, It Will 'End Very Badly' For Investors"
887582,2017-06-25 14:50:00-04:00,"In Honor Of GLOW, Here Are The Most Groundbreaking Women In WWE History"
887583,2017-06-25 14:33:00-04:00,"Benzinga's Bulls & Bears For The Past Week: Netflix, AMD, Colgate And More"
887584,2017-06-22 09:22:00-04:00,Netflix Releases First Build-Your-Own-Adventure Movie
887585,2017-06-21 10:18:00-04:00,"Netflix Shares Up 1.6%; Traders Circulating Chatter Of Notable Investor Stake; BZ NOTE: Unconfirmed Rumors Are Numerous This Morning, Watch For Near-Term Profit Taking From Session Highs"
887586,2017-06-20 15:02:00-04:00,Analysis: Why Netflix Remains 'Best Idea In The Media Industry'
887587,2017-06-20 13:57:00-04:00,European Stocks Find Their Own Rally Off Of French Parliamentary Election
887588,2017-06-20 09:51:00-04:00,5 Biggest Price Target Changes For Tuesday
887589,2017-06-19 16:05:00-04:00,"Netflix To Report Q2 Results Monday, July 17th Appox. 4:05pm ET"
887590,2017-06-18 17:29:00-04:00,Benzinga's Bulls And Bears For The Past Week: FANG Stocks And Big Mergers
887591,2017-06-15 16:10:00-04:00,Steve Sosnick's Bearish Netflix Trade
887592,2017-06-15 10:54:00-04:00,"Factors Driving FANG Still Intact, But Macro Backdrop More Mixed"
887593,2017-06-15 09:51:00-04:00,Canaccord Downgrades Google: 4 Reasons This FANG Stock Gets The Bite
887594,2017-06-15 09:24:00-04:00,The Vetr Community Continues To Love Netflix
887595,2017-06-14 12:01:00-04:00,Milestone: More People Are Now Willing To Pay For Netflix Than Traditional Cable TV
887596,2017-06-13 15:20:00-04:00,Will Movie Theaters Survive What Netflix Has Up Its Up Its Sleeves?
887597,2017-06-13 13:34:00-04:00,New Data Show Gamers Spend Almost Half Console Time Not Playing Games
887598,2017-06-13 08:28:00-04:00,FAANG Weakness Problematic For Plenty Of ETFs
887599,2017-06-12 14:09:00-04:00,"Don't Buy This Tech Dip, Notable Internet Analyst Says"
887600,2017-06-12 12:10:00-04:00,The 9 Best S&P 500 Stocks Of The Past 15 Years
887601,2017-06-12 10:44:00-04:00,Tech Sector Set To Lead Stocks Lower Again
887602,2017-06-12 04:23:00-04:00,"Altice, Netflix Sign Global Partnership in France, Portugal, Israel, Dominican Republic"
887603,2017-06-09 12:32:00-04:00,"Tech Stocks Leading Stock Market Lower Over Last 30 Mins: Salesforce Down 2.4%, Netflix Down 2.2%, Applied Materials Down 2.1%, Apple Down 1.8%, Google, Amazon, Adobe Down 1.3%,"
887604,2017-06-08 09:01:00-04:00,The Market In 5 Minutes
887605,2017-06-07 16:42:00-04:00,Netflix Vs. Amazon Prime: The Battle For Apple TV Screen Time
887606,2017-06-07 12:51:00-04:00,Strategist: FANG Stocks Can Still Grow In A Sluggish Economy
887607,2017-06-06 16:45:00-04:00,"Paul Meeks Ran The Biggest Tech Fund During The Dot-Com Bubble, And He's Worried About Today's Market"
887608,2017-06-06 09:55:00-04:00,5 Biggest Price Target Changes For Tuesday
887609,2017-06-06 09:00:00-04:00,"Companies Holding Shareholder Meetings Today Include: Acacia Research, BioMarin Pharmaceutical, AMC Networks, Live Nation Entertainment, Kate Spade, IMAX, GoPro, Netflix, Sarepta, Salesforce, TJX Companies, And Tesla"
887610,2017-06-02 11:43:00-04:00,"Cramer: The Market Is 'All FANG All The Time,' But It Shouldn't Be"
887611,2017-06-01 13:48:00-04:00,FAANG Stocks Will Remain Hot
887612,2017-05-31 16:53:00-04:00,Amazon Is Scary Even To Netflix's Reed Hastings
887613,2017-05-31 16:16:00-04:00,Notable Netflix Analyst Explains Why Amazon Isn't A Competitor
887614,2017-05-31 11:31:00-04:00,Netflix CEO Hastings on CNBC Says Launching In China Is Off The Table For The Next Couple of Years
887615,2017-05-31 11:30:00-04:00,"Netflix CEO Hastings on CNBC Says They Have To Be The Specialty Play, They Can't 'Out-Amazon, Amazon'"
887616,2017-05-31 11:29:00-04:00,"Netflix CEO Hastings on CNBC Says Amazon Is Awfully Scary, But Not Sure If It's Their Biggest Threat"
887617,2017-05-31 11:28:00-04:00,"Netflix CEO Hastings on CNBC Says They Have No Plans On News And Sports Expansion, Says They Are Tough Businesses"
887618,2017-05-31 11:23:00-04:00,Netflix CEO Hastings on CNBC Says He Is Open To Getting Content In Movie Theaters And Giving Consumers Choice
887619,2017-05-31 11:21:00-04:00,"Netflix Shares Tick to Recent Highs, Still Down ~0.4% for Session, as Chair, CEO, Reed Hastings, Currently Speaking on CNBC"
887620,2017-05-31 11:20:00-04:00,"Netflix CEO Reed Hastings on CNBC Says As Membership Base Grows, Content Spending Will Need To Increase Much More"
887621,2017-05-30 12:46:00-04:00,Subscription-Based Services Make A Big Push Into India
887622,2017-05-29 20:20:00-04:00,"Benzinga's Bulls And Bears For The Past Week: Ford, Kroger, Netflix And More"
887623,2017-05-29 14:59:00-04:00,Partner Communications Announces Collaboration with Netflix in Israel
887624,2017-05-27 18:44:00-04:00,'90s Nostalgia: 7 Shows We Want Back On TV
887625,2017-05-26 09:19:00-04:00,Notable Netflix Analyst Says Stock Could See Another 67% Gain
887626,2017-05-25 14:01:00-04:00,An Ellen Special Is Coming To Netflix + 3 Other Hotly-Anticipated Titles For 2017
887627,2017-05-25 11:29:00-04:00,Netflix Makes New All-Time High After Price Target Raise
887628,2017-05-25 10:17:00-04:00,10 Interesting Things You Might Not Know About Pornhub
887629,2017-05-25 10:04:00-04:00,5 Biggest Price Target Changes For Thursday
887630,2017-05-25 09:59:00-04:00,Netflix Season 2 Episode 1: Expectations For International May Be Way Too Conservative
887631,2017-05-25 08:12:00-04:00,"PiperJaffray Maintains Overweight on Netflix, Raises PT From $166 To $190"
887632,2017-05-23 12:05:00-04:00,The 'House Of Cards' Season 5 Debut May Be A Reason To Own Netflix Shares
887633,2017-05-23 07:41:00-04:00,Fast Money Traders Share Their Thoughts On Netflix
887634,2017-05-22 11:28:00-04:00,Notable Netflix Analyst Thinks The Market Is Big Enough For Everyone
887635,2017-05-20 09:19:00-04:00,Comparing Big Tech Stocks On Fundamentals
887636,2017-05-19 05:10:00-04:00,Netflix's 'Oka' Booed at Cannes Following Technical Malfunction -Hollywood Reporter
887637,2017-05-17 10:27:00-04:00,Facebook Consolidation Culminates With Earnings Gap Fill
887638,2017-05-16 15:46:00-04:00,"Alphabet Soup, Revisited: 'FAANG,' Not 'FAANGSTN'"
887639,2017-05-16 10:20:00-04:00,"Microsoft's Enduring Advantage Keeps Analysts, Investors Bullish"
887640,2017-05-15 16:57:00-04:00,13F from Soros' Soros Fund Mgmt Shows Reduced Stake in Netflix
887641,2017-05-15 14:26:00-04:00,13F Shows Tiger Global Management Took A Stake In Netflix Of 429K Shares
887642,2017-05-15 11:23:00-04:00,"13F from Cooperman's Omega Shows New Stakes in Lowe's, Ramaco Resources, Mirati Therapeutics, Netflix, Parsley Energy, Rev Group, Sinclair Broadcast, Tri Pointe Group, WPX Energy"
887643,2017-05-13 09:38:00-04:00,Apple Quietly Acquired A Sleep Tracking App
887644,2017-05-12 15:25:00-04:00,"Top Picks For The Rest Of 2017, Courtesy Of UBS"
887645,2017-05-12 12:06:00-04:00,Mark Cuban Argues Why FANG Stocks Are Still Undervalued
887646,2017-05-11 14:41:00-04:00,"How Netflix Defied Cannes Tradition, Miffed Cinephiles And Forced A Rule Change"
887647,2017-05-11 09:01:00-04:00,"From Comcast To Amazon: Companies Set To Win, Lose With FCC Agenda This Month"
887648,2017-05-10 10:42:00-04:00,Strength In Netflix Being Attributed By Traders To Positive Comments From Navellier
887649,2017-05-09 13:27:00-04:00,"Apple Will Likely Make An Acquisition, But Maybe Not For The Reason You Think"
887650,2017-05-09 13:08:00-04:00,A Look At David Einhorn's Recent Short Calls
887651,2017-05-08 15:49:00-04:00,Short Sellers Digging In On FANG Despite $3.3 Billion In Losses This Year
887652,2017-05-08 12:19:00-04:00,"Exclusive: Jane Fonda Talks Activism, President Trump And Tom Hayden's Legacy"
887653,2017-05-08 09:00:00-04:00,The Market In 5 Minutes
887654,2017-05-07 10:25:00-04:00,Tim Cook Explains How Apple Services Is On Track To Be The Size Of A Fortune 100 Company
887655,2017-05-06 08:58:00-04:00,"With Netflix-Like Service, Could Video Games Go The Way Of Blu-Rays?"
887656,2017-05-05 15:06:00-04:00,Kevin O'Leary Talks The 'Buffett Curse' And Why Apple Would Be Foolish To Buy Netflix
887657,2017-05-05 11:47:00-04:00,Why Netflix Could Be A Top Prospect For Apple
887658,2017-05-05 08:47:00-04:00,"Netflix Shares Up 0.5% Premarket; A Citi Analyst Earlier, In Considering Apple's Use of Cash, Suggested Netflix Could Be the Top target for Apple"
887659,2017-05-03 16:06:00-04:00,"8-K from Netflix Shows Co. Entered Indenture Between Co., Wells Fargo Bank National for Issuance of €1.3B Principal Amount 3.625% Senior Notes Due '27"
887660,2017-05-03 13:02:00-04:00,Alibaba Looking To Extend 10-Week Win Streak
887661,2017-05-03 12:20:00-04:00,Short Sellers Are Down Billions Of Dollars On Tesla's Stock
887662,2017-05-03 08:46:00-04:00,The Market In 5 Minutes
887663,2017-04-28 13:15:00-04:00,20% Of Netflix Streaming Content Could Be Self-Produced By Year-End
887664,2017-04-28 04:25:00-04:00,"iQIYI, Netflix Confirm Signing of Content Licensing Agreement"
887665,2017-04-27 13:08:00-04:00,Earnings: Google Parent Alphabet Gets Ready To Report Q1 Results
887666,2017-04-26 17:16:00-04:00,Rich Ross Believes Netflix Is Going To $180
887667,2017-04-26 14:54:00-04:00,Netflix Prices €$1.3B Offering of Senior Notes
887668,2017-04-26 11:18:00-04:00,Where You Should Expect To See Effects Of Netflix's Breakthrough In China
887669,2017-04-25 11:16:00-04:00,8 Technical Levels From Tuesday's PreMarket Prep
887670,2017-04-25 09:57:00-04:00,"China, Meet Netflix"
887671,2017-04-25 07:39:00-04:00,Netflix's Top Competitor Is...Sleep?
887672,2017-04-25 06:44:00-04:00,Netflix to Debut in China Via Original Content Licensing Deal With iQIYI -Variety
887673,2017-04-24 11:27:00-04:00,The Most Sensitive Stocks On The Street
887674,2017-04-24 04:11:00-04:00,Netflix Announces Proposed €1B Offering of Senior Notes
887675,2017-04-20 15:30:00-04:00,The Most Compelling Hail Mary For Comcast: Charter
887676,2017-04-18 14:11:00-04:00,The Sell-Side Responds To Netflix's Q1 Earnings
887677,2017-04-18 12:55:00-04:00,4 Major Keys For Netflix Going Forward
887678,2017-04-18 12:39:00-04:00,"Earnings Ramp Up, But International Uncertainty Signals Caution"
887679,2017-04-18 11:12:00-04:00,"Netflix Q1 A Mixed Bag, But Don't Expect All Metrics To Be Perfect Every Quarter"
887680,2017-04-18 10:28:00-04:00,Netflix's Q2 Subscriber Guidance Was Well Ahead Of Analyst Expectations
887681,2017-04-18 10:11:00-04:00,Netflix's Higher Q2 Subscriber Outlook Offsets Small Q1 Sub Miss
887682,2017-04-18 10:09:00-04:00,Netflix Under Selling Pressure After Q1 Report
887683,2017-04-18 09:43:00-04:00,7 Biggest Price Target Changes For Tuesday
887684,2017-04-18 09:26:00-04:00,"Credit Suisse's Take On Apple Services Business, Potential M&A Targets"
887685,2017-04-18 09:23:00-04:00,The Market In 5 Minutes
887686,2017-04-18 07:50:00-04:00,A Peek Into The Markets: U.S. Stock Futures Mostly Lower Ahead Of Earnings
887687,2017-04-18 07:33:00-04:00,"Cantor Fitzgerald Maintains Overweight on Netflix, Raises price target to $165.00 from $160.00"
887688,2017-04-18 05:47:00-04:00,"10 Stocks To Watch For April 18, 2017"
887689,2017-04-17 18:17:00-04:00,Cuban: Netflix Doesn't Have Enough Subscribers For Live Events...Yet
887690,2017-04-17 18:08:00-04:00,Netflix Q1 Earnings Interview Just Published to YouTube
887691,2017-04-17 17:22:00-04:00,"UPDATE: Cuban Tells Benzinga He Thinks Netflix Will Test Live Coverage for Sports Last, Following Other Live Entertainment Events"
887692,2017-04-17 17:19:00-04:00,UPDATE: Cuban Tells Benzinga  He Thinks Netflix Will Realize That 'Live' Coverage Drives People To The Service As Subscribers and Expands Number Of Hours Consumed
887693,2017-04-17 17:18:00-04:00,"Mark Cuban, Following Netflix's Q1 Earnings Report, Tells Benzinga, Netflix Does Not Have Enough Subscribers Yet To Test Live Broadcast, But Won't Be Long Until Cost Per Sub For Live Will Be Negligible; Co. Will Do Their Own In Short Term To Test"
887694,2017-04-17 17:17:00-04:00,"A Look At Netflix Subscriber Numbers, Quarter By Quarter"
887695,2017-04-17 17:09:00-04:00,Netflix Q1 Pre-Recorded Earnings Conference Call Can Be Found on Youtube; Page is Not Yet Updated
887696,2017-04-17 16:24:00-04:00,Netflix Volatile On Lower Subscriber Additions
887697,2017-04-17 16:14:00-04:00,Netflix Says International Net Additions Down 22% YoY
887698,2017-04-17 16:12:00-04:00,"Netflix Sees Q2 US Streaming Net Adds 600K, Int'l Streaming Net Adds 2.6M"
887699,2017-04-17 16:11:00-04:00,Netflix Reports Q1 Int'l Net Additions Worse Than Analysts Were Expecting at 3.53M
887700,2017-04-17 16:09:00-04:00,Netflix Says Any Move Similar To Amazon's Move To NFL Football 'Is Not A Strategy We Think Is Smart For Us'
887701,2017-04-17 16:09:00-04:00,Netflix Sees 1H'17 Net Additions 8.15M vs 8.42M Net Adds in Same Period Last Year
887702,2017-04-17 16:08:00-04:00,Netflix Sees Q2 Operating Margin 4.4%
887703,2017-04-17 16:08:00-04:00,Netflix Reports Q1 Net Streaming Additions 4.95M
887704,2017-04-17 16:07:00-04:00,"Netflix Sees Q2 EPS $0.15 vs $0.24 Est., Sales $2.755B vs $2.76B Est."
887705,2017-04-17 16:06:00-04:00,Netflix Reports Q1 EPS $0.40 vs $0.37 Est.
887706,2017-04-17 16:05:00-04:00,Netflix Reports Q1 Sales $2.64B vs $2.64B Est.
887707,2017-04-17 14:27:00-04:00,"Earnings: Another Financial Roundup With BAC, GS, and MS"
887708,2017-04-17 14:12:00-04:00,Why DAUs And MAUs Don't Matter For Netflix
887709,2017-04-17 11:24:00-04:00,Earnings Preview: Netflix Streams Q1 Results After Close
887710,2017-04-17 10:45:00-04:00,PreMarket Prep For April 17: Canadian Solar Finally Gets A Bullish Voice
887711,2017-04-17 10:26:00-04:00,Back To The Grind: International Tension Still Predominates After Long Weekend
887712,2017-04-17 10:06:00-04:00,Netflix Higher Ahead Of Q1 Report
887713,2017-04-17 09:25:00-04:00,Here's Why Companies Like Chipotle Don't Split Their Stock Anymore - And Why Perhaps They Should
887714,2017-04-17 07:50:00-04:00,A Peek Into The Markets: U.S. Stock Futures Edge Lower; Netflix Earnings In Focus
887715,2017-04-17 06:08:00-04:00,"5 Stocks To Watch For April 17, 2017"
887716,2017-04-17 04:37:00-04:00,"Earnings Scheduled For April 17, 2017"
887717,2017-04-13 10:40:00-04:00,Tech Sector Earnings: Starting The Year Strong?
887718,2017-04-13 10:39:00-04:00,"Keeping You Informed And Entertained At The Pump: Gas Station TV, Verifone Join Forces"
887719,2017-04-13 09:09:00-04:00,"Cantor out Positive On Netflix Ahead Of Earnings, Expects Solid Results From Q1 Print"
887720,2017-04-12 10:55:00-04:00,"Google, The Laggard Of The FANG Stocks, May Catch Up This Year"
887721,2017-04-11 07:17:00-04:00,"Devon, Goldman Sachs, Netflix, Whole Foods: Fast Money Picks For April 11"
887722,2017-04-10 18:51:00-04:00,"As Earnings Loom, Vetr Issues Hold On NFLX"
887723,2017-04-10 15:06:00-04:00,Amazon Gaining On Netflix In Original Content Investment
887724,2017-04-10 14:49:00-04:00,Comcast Said To Plan Online Rival To Netflix Using NBC Shows
887725,2017-04-10 12:31:00-04:00,Should Ulta Beauty Split Its Stock?
887726,2017-04-10 09:33:00-04:00,M Science Negative on Netflix
887727,2017-04-09 11:36:00-04:00,"Benzinga's Top Picks Of The Week: Disney, Netflix, BlackBerry And More"
887728,2017-04-08 13:48:00-04:00,AMC CEO Argues Why It Can Thrive In The Streaming TV Environment
887729,2017-04-07 09:57:00-04:00,Netflix Could Guide 2017 Net Streaming Adds To 17 Million
887730,2017-04-06 14:26:00-04:00,Can Teen Sentiment Inform Stock Picks?
887731,2017-04-06 11:03:00-04:00,A Preview Of Netflix's Q1 Earnings: Q2 Sub Guidance Could Be At Risk
887732,2017-04-05 10:19:00-04:00,"Amazon Grabs 'Thursday Night Football' Streaming Rights, Another Blow For Twitter"
887733,2017-04-05 09:13:00-04:00,Benchmark's Kurnos Tells Benzinga That Amazon Is A Big Threat To Netflix Over Time If They Keep Inflating Content Costs
887734,2017-04-04 14:20:00-04:00,Why Netflix Shares Cannot Be Valued Using Traditional Metrics
887735,2017-04-04 12:20:00-04:00,"Rosenblatt Initiates Coverage On Netflix at Neutral, Announces  $150.00 Price Target"
887736,2017-04-04 11:50:00-04:00,Mark Cuban Tweets: .@CNBC who says you can't be a startup looking for startup level returns when you have been in business for 20 years ? $amzn $nflx others
887737,2017-04-04 09:09:00-04:00,Teens Rank Corporations By Coolness; Do Rankings Correlate To Success?
887738,2017-04-03 12:22:00-04:00,Survey Suggests Weak Q1 U.S. Results For Netflix; Here's Why It May Not Matter
887739,2017-04-03 07:08:00-04:00,Carter Worth And Mike Khouw's Facebook Options Trade
887740,2017-03-31 10:33:00-04:00,High Ambitions And Free Promotions: The Slow Growth Of WWE Network
887741,2017-03-29 08:22:00-04:00,"Equities.com Talks Tradier Integration, Allowing Users To Trade The News"
887742,2017-03-25 18:09:00-04:00,Jim Cramer And Bob Lang's 2013 FANG Call Was A Home Run
887743,2017-03-25 11:18:00-04:00,"10 Years Of Pornhub: VP Talks New Markets, Philanthropy And Creating Original Content"
887744,2017-03-24 09:07:00-04:00,"Trunomi Simplifies Customer Consent, Data Rights Processes For Businesses"
887745,2017-03-24 04:05:00-04:00,Watch These 7 Huge Put Purchases In Friday Trade
887746,2017-03-23 13:17:00-04:00,Option Alert: Netflix Jun 145 Puts: 2500 @  ASK  $10.50: 2523 traded vs 986 OI:  Earnings 4/17 After Close  $141.55 Ref
887747,2017-03-23 12:05:00-04:00,"PreMarket Prep Recap, March 23: The Trade In The Financials Just Changed"
887748,2017-03-22 14:29:00-04:00,"The Cord-Cutting Trend Is A Myth, New Survey Finds"
887749,2017-03-21 07:14:00-04:00,"Bank Of America, Herbalife, Micron, Netflix: Fast Money Picks For March 21"
887750,2017-03-20 11:37:00-04:00,"Fast Money Traders' Tech Picks: Buy Facebook, Watch For Netflix Takeover"
887751,2017-03-20 10:19:00-04:00,Netflix Is One Of The Only True Large-Cap Growth Stories In Media
887752,2017-03-20 10:02:00-04:00,7 Biggest Price Target Changes For Monday
887753,2017-03-20 06:53:00-04:00,Deutsche Bank Raises Netflix Price Target To $125
887754,2017-03-19 10:39:00-04:00,Polarizing Netflix: 'You Either Believe In The 10-Year Story Or You Don't'
887755,2017-03-17 13:39:00-04:00,Ross Levinsohn Is Cautious On Netflix Because Of Apple
887756,2017-03-17 12:48:00-04:00,Netflix Changes Its Review System; Some Think Amy Schumer's Special Played A Role
887757,2017-03-17 09:36:00-04:00,"Benzinga's Top Upgrades, Downgrades For March 17, 2017"
887758,2017-03-17 07:20:00-04:00,"Bernstein Initiates Coverage On Netflix With Outperform, Announces $178 Price Target"
887759,2017-03-16 10:06:00-04:00,Netflix Shares Reach New 52-Wk High Of $145.96
887760,2017-03-15 16:09:00-04:00,"Netflix To Report Q1 Results Monday April 17th, After Market Close"
887761,2017-03-15 11:31:00-04:00,Netflix Higher Off Jefferies Upgrade
887762,2017-03-15 09:59:00-04:00,8 Biggest Price Target Changes For Wednesday
887763,2017-03-15 09:40:00-04:00,"Benzinga's Top Upgrades, Downgrades For March 15, 2017"
887764,2017-03-15 09:26:00-04:00,The Market In 5 Minutes
887765,2017-03-15 08:23:00-04:00,Netflix's International Headwinds Appear Muted; Jefferies Upgrades Stock
887766,2017-03-15 07:45:00-04:00,A Peek Into The Markets: U.S. Stock Futures Rise; All Eyes On Fed Decision
887767,2017-03-15 06:19:00-04:00,"Jefferies Upgrades Netflix To Hold, Raises Price Target To $135"
887768,2017-03-14 10:49:00-04:00,The Best And Worst Mobile App Performances In Q1: Bad News For Snapchat
887769,2017-03-13 07:09:00-04:00,Dan Nathan's Netflix Trade
887770,2017-03-11 19:40:00-05:00,The Bears In Netflix Are Highly Outnumbered
887771,2017-03-09 11:17:00-05:00,"Competition Only Helps Apple Ripen, An Advantage Over The FANG Stocks"
887772,2017-03-07 14:44:00-05:00,RadioShack To Kodak; These Companies Fell From Grace The Hardest
887773,2017-03-06 11:10:00-05:00,Jim Cramer Thinks Investors Are 'Brainwashed' Into Thinking They Can Never Beat The Market
887774,2017-03-06 10:28:00-05:00,Netflix Shares Get A Timely Upgrade
887775,2017-03-06 10:06:00-05:00,10 Biggest Price Target Changes For Monday
887776,2017-03-06 09:48:00-05:00,"Benzinga's Top Upgrades, Downgrades For March 6, 2017"
887777,2017-03-06 09:36:00-05:00,"Investor Concerns About Netflix's Competition, Content Costs 'Misplaced'"
887778,2017-03-06 09:24:00-05:00,The Market In 5 Minutes
887779,2017-03-06 06:18:00-05:00,"UBS Upgrades Netflix to Buy, Raises price target to $175.00"
887780,2017-03-04 19:54:00-05:00,Industry Valuation Metrics Go Out The Window For These 3 Stocks
887781,2017-03-04 11:13:00-05:00,This Earnings Season Made Netflix The Top Long-Term Internet Pick
887782,2017-03-03 13:46:00-05:00,Amazon's AWS Outage Will Shed 2% Revenue: Here Is The Math Behind The Number
887783,2017-03-03 10:08:00-05:00,"Netflix Shares Continue Higher, Now Up 0.9% for Session Following Unconfirmed Takeover Chatter; BZ NOTE: Last 3 Times Netflix was Mentioned as Rumor Mill Stock, Shares Sold Off ~2% from Highs by That Session's Close"
887784,2017-03-03 09:55:00-05:00,Netflix Shares Up ~0.4% Over Last Few Mins; Traders Circulating Unconfirmed Takeover Chatter
887785,2017-03-01 14:43:00-05:00,"YouTube TV Joins Growing Field, But Has Better Features"
887786,2017-02-28 12:17:00-05:00,"Downside in Netflix Intensifies as $142.50 Support Level Fails to Hold Near Term; Stock Now Down ~1% for Session, Currently Flirting with $142 Level"
887787,2017-02-28 09:24:00-05:00,The Market In 5 Minutes
887788,2017-02-27 15:49:00-05:00,A Sign Of Things To Come? Amazon And Netflix Win Oscar Gold
887789,2017-02-27 14:41:00-05:00,Apple Continues To Blow Other Companies Away
887790,2017-02-27 11:11:00-05:00,"MKM Says Netflix CEO Reed Hastings Giving Keynote Address At Mobile World Congress Today at Noon ET, Has Been News In Past At Such Events, Firm Speculates A Possible Consumption Metric Update"
887791,2017-02-27 09:25:00-05:00,The Market In 5 Minutes
887792,2017-02-26 16:44:00-05:00,"Cisco, Netflix, Viacom, Silver: Fast Money Picks For February 27"
887793,2017-02-25 10:29:00-05:00,And The Oscar Goes To... Apple
887794,2017-02-24 12:49:00-05:00,This Fintech CEO Provides Brokerages With Data By Day And Brings Hockey To Disadvantaged Kids By Night
887795,2017-02-22 13:35:00-05:00,Netflix Has Oscar Potential In Sight
887796,2017-02-22 12:50:00-05:00,"BTIG's Rich Greenfield Tweets: $DISH Charlie Ergen on Q4 call: We are benefiting from Netflix plowing the road for us, educating the less technically-inclined on OTT video"
887797,2017-02-21 15:47:00-05:00,The Old Four Horsemen Are Riding High
887798,2017-02-17 14:13:00-05:00,Mark Cuban's 2 Biggest Holdings: Amazon And Netflix
887799,2017-02-17 12:15:00-05:00,"On CNBC, Mark Cuban Says His 2 Biggest Holdings Are Amazon And Netflix"
887800,2017-02-16 07:51:00-05:00,Who's The Boss? It Could Be This New ETF
887801,2017-02-14 15:04:00-05:00,5 Misguided Valentine's Day Gifts For Stock Traders
887802,2017-02-13 10:02:00-05:00,Netflix Cheaters: Nearly Half Of All Couples Watch Shows Without Their Significant Other
887803,2017-02-10 12:19:00-05:00,"What Do Tesla, Netflix And Disney Have In Common? There's Talk Apple Could Buy Any One Of Them"
887804,2017-02-10 10:35:00-05:00,9 Action Figures Netflix Needs To Make
887805,2017-02-08 14:58:00-05:00,Netflix + Domino's = Winning Combination For Shareholders
887806,2017-02-08 14:07:00-05:00,Netflix's New Business Line: Action Figures?
887807,2017-02-08 13:37:00-05:00,Meet The Entrepreneur Who Destroyed And Rebuilt Investment Fund Trading
887808,2017-02-08 06:40:00-05:00,"GM, Netflix, Gold And Healthcare: Fast Money Picks For February 8"
887809,2017-02-07 16:51:00-05:00,"20 Most Talked About Super Bowl LI Commercials, Ranked"
887810,2017-02-07 13:50:00-05:00,Netflix Spikes to High of $143.23 on Volume
887811,2017-02-07 13:50:00-05:00,AMC's Future In The Post-'Walking Dead' Era: More 'Walking Dead'?
887812,2017-02-06 16:52:00-05:00,Benzinga's Option Alert Recap From February 6
887813,2017-02-06 10:29:00-05:00,Option Alert: Netflix mar $145 Call; 2333 @Bid @$2.55
887814,2017-02-03 10:54:00-05:00,Nordstrom The Latest To Cut Business Ties With A Trump
887815,2017-02-02 14:12:00-05:00,Facebook's Soon-To-Be Conflict: Netflix's CEO Is A Board Member
887816,2017-02-02 08:15:00-05:00,Netflix Leads The Content Crowd In Streamer Satisfaction
887817,2017-02-01 17:09:00-05:00,Benzinga's Option Alert Recap From February 1
887818,2017-02-01 12:02:00-05:00,Option Alert: Netflix Jan 2018 $125 Put; 3000 @Bid @$13.60
887819,2017-01-31 14:39:00-05:00,"Remote Too Far Away? Fear Not, Netflix's Hackathon Developed Mind Controls"
887820,2017-01-30 16:22:00-05:00,Silicon Valley And H1-Bs: What Are They And How Does Trump's Immigrant Stance Affect Them?
887821,2017-01-30 09:09:00-05:00,The Second Half Of FANG Reports This Week; Here's What To Look For
887822,2017-01-29 19:02:00-05:00,Netflix's CEO Reed Hastings Says 'Trump's actions are Hurting Netflix Employees Around the World
887823,2017-01-27 12:23:00-05:00,"JJ Kinahan Walks Us Through The Most Traded Stocks Among TDA Clients In 2016: Apple, Bank of America & More"
887824,2017-01-26 10:18:00-05:00,3 Things To Think About Following Netflix's 'Spectacular' Q4 Earnings
887825,2017-01-24 12:08:00-05:00,Net Neutrality Opponent To Head The FCC; Who Benefits?
887826,2017-01-23 15:56:00-05:00,Things To Watch For As Internet Earnings Season Continues This Week
887827,2017-01-23 14:25:00-05:00,Todd Gordon Is Bullish On Netflix And NVIDIA
